"ensembl_gene_id","chromosome_name","start_position","end_position"
"ENSG00000183323","5",69280175,69332809
"ENSG00000183475","15",100602534,100651705
"ENSG00000183486","21",41361999,41409393
"ENSG00000183527","21",39174769,39183488
"ENSG00000183628","22",18906028,18914238
"ENSG00000183655","15",85759326,85794925
"ENSG00000183762","22",29073078,29168333
"ENSG00000183878","Y",13248379,13480673
"ENSG00000183891","2",19896631,19901983
"ENSG00000184083","X",54068324,54183281
"ENSG00000184154","11",72080331,72110782
"ENSG00000184164","22",49918167,49927540
"ENSG00000184277","15",101621444,101652391
"ENSG00000184305","4",90127535,91601913
"ENSG00000184313","1",54641754,54710266
"ENSG00000184445","12",122527246,122626396
"ENSG00000184465","6",169457212,169702067
"ENSG00000184497","13",113759226,113816995
"ENSG00000184602","16",11668455,11679152
"ENSG00000184678","1",149884459,149886652
"ENSG00000184828","18",48026672,48410752
"ENSG00000184898","2",151247940,151261863
"ENSG00000185088","15",63125872,63158021
"ENSG00000185359","17",81683326,81703138
"ENSG00000185361","19",4639516,4655568
"ENSG00000185522","11",554850,560738
"ENSG00000185527","17",81650459,81663112
"ENSG00000185787","15",78810487,78898139
"ENSG00000185875","10",25016612,25026664
"ENSG00000185885","11",313506,315272
"ENSG00000185946","1",103525691,103555239
"ENSG00000186017","19",36445119,36489902
"ENSG00000186047","13",50519364,50843939
"ENSG00000186204","19",15673018,15697174
"ENSG00000186272","19",57411163,57421939
"ENSG00000186501","1",27322145,27336400
"ENSG00000186517","1",161046946,161069970
"ENSG00000186810","X",71615916,71618511
"ENSG00000186918","8",28345590,28402701
"ENSG00000187243","X",52061827,52069248
"ENSG00000187860","22",30356635,30378658
"ENSG00000187954","8",144449582,144465677
"ENSG00000188130","22",50245450,50261716
"ENSG00000188283","19",37217926,37248738
"ENSG00000188522","17",18968789,19004764
"ENSG00000188559","20",20389530,20712644
"ENSG00000188596","12",96489571,96875555
"ENSG00000188629","19",9363020,9382617
"ENSG00000188677","22",43999211,44172949
"ENSG00000188747","9",137423350,137434406
"ENSG00000188811","13",39038306,39050109
"ENSG00000188895","17",40121971,40136917
"ENSG00000188897","16",11359845,11527245
"ENSG00000188994","6",87152833,87265943
"ENSG00000189042","19",36687612,36727701
"ENSG00000189190","19",52749942,52786807
"ENSG00000189362","2",190504338,190534722
"ENSG00000189367","6",127438406,127459389
"ENSG00000196159","4",125316399,125492932
"ENSG00000196268","19",21397119,21427573
"ENSG00000196284","6",44809317,45377953
"ENSG00000196305","9",92210207,92293756
"ENSG00000196338","X",71144831,71171201
"ENSG00000196371","11",94543840,94549898
"ENSG00000196372","10",5638867,5666595
"ENSG00000196502","16",28605196,28623625
"ENSG00000196547","15",90902218,90922584
"ENSG00000196549","3",155024124,155183729
"ENSG00000196550","1",206186179,206204414
"ENSG00000196839","20",44619522,44652233
"ENSG00000196876","12",51590266,51812864
"ENSG00000196967","19",37106734,37172741
"ENSG00000196968","10",73772276,73780251
"ENSG00000197045","14",54474484,54489026
"ENSG00000197056","1",35032172,35115859
"ENSG00000197081","6",159969099,160113507
"ENSG00000197136","11",65615773,65637439
"ENSG00000197249","14",94376747,94390693
"ENSG00000197256","19",11164267,11197791
"ENSG00000197324","14",22871740,22881713
"ENSG00000197329","2",64092652,64144420
"ENSG00000197362","7",149069641,149090782
"ENSG00000197363","8",144798876,144811169
"ENSG00000197405","19",47290023,47322066
"ENSG00000197497","19",53159213,53193386
"ENSG00000197566","17",16620734,16653856
"ENSG00000197620","X",149540355,149550510
"ENSG00000197647","19",12014732,12035741
"ENSG00000197798","11",126211724,126262984
"ENSG00000197808","19",36636618,36666853
"ENSG00000197912","16",89490719,89557768
"ENSG00000197961","19",9560353,9584533
"ENSG00000197976","X",1591604,1602520
"ENSG00000198015","12",93467488,93516214
"ENSG00000198042","8",33485182,33501262
"ENSG00000198162","1",117367449,117528872
"ENSG00000198242","17",28719985,28724359
"ENSG00000198373","16",69762306,69941741
"ENSG00000198453","19",36916329,36998700
"ENSG00000198492","1",28736621,28769775
"ENSG00000198538","19",52797408,52857600
"ENSG00000198712","MT",7586,8269
"ENSG00000198721","6",4115689,4135597
"ENSG00000198780","5",74777574,74866966
"ENSG00000198833","6",89326625,89352722
"ENSG00000198919","3",108589705,108694840
"ENSG00000198959","20",38127385,38166578
"ENSG00000203546","14",31334312,31457441
"ENSG00000203668","1",241628853,241640254
"ENSG00000203814","1",149782689,149812373
"ENSG00000204001","9",136754386,136758543
"ENSG00000204304","6",32184733,32190202
"ENSG00000204388","6",31827738,31830254
"ENSG00000204482","6",31586124,31588909
"ENSG00000204681","6",29555629,29633976
"ENSG00000205045","17",35464249,35522379
"ENSG00000205060","7",134289332,134316930
"ENSG00000205670","21",34375480,34416961
"ENSG00000205707","12",25195216,25209645
"ENSG00000205744","19",6467207,6482557
"ENSG00000205758","21",33589341,33643926
"ENSG00000205765","5",41904188,41921636
"ENSG00000205846","12",8455962,8478330
"ENSG00000206047","8",6977649,6980080
"ENSG00000212128","12",10907926,10909562
"ENSG00000213024","19",49906825,49929763
"ENSG00000213139","3",186538441,186546702
"ENSG00000213213","9",136796338,136807741
"ENSG00000213221","9",136359480,136363744
"ENSG00000213366","1",109668022,109709551
"ENSG00000213398","16",67939750,67944131
"ENSG00000213588","6",33453970,33457544
"ENSG00000213699","2",26764284,26781231
"ENSG00000213928","14",24161265,24166565
"ENSG00000213995","13",110615460,110639993
"ENSG00000215397","20",661596,675802
"ENSG00000217128","5",131641714,131797063
"ENSG00000221909","7",99546300,99558536
"ENSG00000221970","7",144312464,144322668
"ENSG00000230510","19",46480796,46601200
"ENSG00000233024","16",18358086,18379331
"ENSG00000235750","1",175156986,175192999
"ENSG00000237441","6",33291654,33298942
"ENSG00000237541","6",32741391,32747198
"ENSG00000238243","1",247895587,247896531
"ENSG00000241058","10",18545561,18659285
"ENSG00000241360","22",37658723,37666932
"ENSG00000241878","22",31618491,31662432
"ENSG00000243646","21",33266367,33310187
"ENSG00000243789","15",41828092,41837581
"ENSG00000244617","2",69960089,69962265
"ENSG00000247596","3",52228612,52239158
"ENSG00000250312","4",124501,202303
"ENSG00000250361","4",143996104,144019345
"ENSG00000250565","2",46490750,46542577
"ENSG00000253293","7",27170592,27180261
"ENSG00000253719","12",74537835,74545430
"ENSG00000253910","5",141360042,141512979
"ENSG00000254870","6",31530219,31546608
"ENSG00000255339","10",100505628,100529881
"ENSG00000255374","12",11091287,11092313
"ENSG00000255398","12",122714756,122716811
"ENSG00000255439","16",31083439,31094956
"ENSG00000257743","7",142111749,142222324
"ENSG00000257950","17",3663063,3696194
"ENSG00000258405","19",52453553,52516882
"ENSG00000259522","14",24180395,24190416
"ENSG00000261459","16",30525923,30534852
"ENSG00000261832","16",28456371,28492098
"ENSG00000266714","17",75588058,75626849
"ENSG00000269858","19",40798996,40808434
"ENSG00000272047","6",158168350,158199344
"ENSG00000273802","6",26215159,26216692
"ENSG00000274736","17",36013056,36017972
"ENSG00000275221","6",27837947,27838339
"ENSG00000276293","17",38765689,38800126
"ENSG00000277203","X",154886349,154888061
"ENSG00000277481","16",71929538,71999978
"ENSG00000280987","5",139273752,139331671
"ENSG00000284484","16",75660227,75677009
"ENSG00000284491","19",12802031,12813581
"ENSG00000002587","4",11393150,11429564
"ENSG00000002834","17",38869859,38921770
"ENSG00000004809","6",110424687,110476641
"ENSG00000005700","6",82169986,82247754
"ENSG00000006555","1",54779712,54801323
"ENSG00000006634","7",87876216,87909553
"ENSG00000006638","19",3594507,3606875
"ENSG00000006652","7",112422968,112481017
"ENSG00000007237","17",9910609,10198551
"ENSG00000007392","16",188969,229463
"ENSG00000007923","1",6634168,6701924
"ENSG00000007944","6",16129086,16148248
"ENSG00000007968","1",23506438,23531233
"ENSG00000008311","7",122073549,122144255
"ENSG00000009694","X",124375903,124963817
"ENSG00000009830","14",77274956,77320884
"ENSG00000010671","X",101349447,101390796
"ENSG00000010810","6",111660332,111873452
"ENSG00000011007","1",23743155,23762059
"ENSG00000011028","17",62627670,62693597
"ENSG00000011198","3",43690108,43734371
"ENSG00000011451","19",15419978,15449956
"ENSG00000011478","19",45692666,45703989
"ENSG00000012223","3",46435645,46485234
"ENSG00000012232","8",28600469,28755599
"ENSG00000013441","2",200853009,200864744
"ENSG00000017260","3",130850595,131016712
"ENSG00000017797","18",9475009,9538114
"ENSG00000023445","11",102317450,102339403
"ENSG00000023839","10",99782640,99852594
"ENSG00000028277","19",42086110,42196585
"ENSG00000030419","2",212999691,213152427
"ENSG00000034677","8",100257060,100336218
"ENSG00000038382","5",14143342,14532128
"ENSG00000038427","5",83471618,83582303
"ENSG00000040275","5",169583636,169604778
"ENSG00000040933","2",98444854,98594390
"ENSG00000041515","13",108596152,109208005
"ENSG00000042286","10",70098223,70132934
"ENSG00000042493","2",85394753,85418432
"ENSG00000043514","1",39838110,39883511
"ENSG00000044574","9",125234853,125241343
"ENSG00000047249","8",53715543,53843558
"ENSG00000049239","1",9234775,9271337
"ENSG00000049759","18",58044226,58401540
"ENSG00000049768","X",49250438,49270477
"ENSG00000049860","5",74640023,74722647
"ENSG00000049883","5",72320367,72368395
"ENSG00000050438","12",51391317,51515763
"ENSG00000052344","16",31131433,31135727
"ENSG00000052749","10",97356358,97426076
"ENSG00000053501","19",17215346,17219829
"ENSG00000053702","12",2825348,2835544
"ENSG00000058600","16",22297375,22335101
"ENSG00000058866","3",186105668,186362234
"ENSG00000062822","19",50384204,50418018
"ENSG00000063322","19",39391303,39400641
"ENSG00000064489","19",19145569,19192158
"ENSG00000064651","5",128083766,128189677
"ENSG00000064726","15",83016423,83067252
"ENSG00000064933","2",189784085,189877629
"ENSG00000065000","19",2100988,2164468
"ENSG00000065413","2",196967017,197311173
"ENSG00000065526","1",15836095,15940456
"ENSG00000065613","10",103967140,104029233
"ENSG00000065618","10",104031286,104085880
"ENSG00000065675","10",6427143,6580301
"ENSG00000067082","10",3775996,3785281
"ENSG00000067225","15",72199029,72231822
"ENSG00000068697","2",20032650,20051628
"ENSG00000069399","19",44747705,44760044
"ENSG00000069869","15",55826922,55993746
"ENSG00000069956","15",51952106,52067375
"ENSG00000069998","22",17137511,17165287
"ENSG00000070047","11",576470,612222
"ENSG00000070371","22",19179473,19291719
"ENSG00000070495","17",76712832,76726799
"ENSG00000070669","7",97851677,97872542
"ENSG00000070718","8",42152946,42171673
"ENSG00000071051","2",105744912,105894274
"ENSG00000072121","14",67727374,67816590
"ENSG00000072210","17",19648136,19685760
"ENSG00000072571","5",163460203,163491941
"ENSG00000073008","19",44643798,44666162
"ENSG00000073050","19",43543040,43580473
"ENSG00000073060","12",124776856,124882668
"ENSG00000073331","4",112285509,112442621
"ENSG00000073578","5",218241,257082
"ENSG00000074219","19",49340595,49362457
"ENSG00000074855","19",17323223,17334855
"ENSG00000075142","7",88205118,88226993
"ENSG00000075240","22",46576012,46679790
"ENSG00000075275","22",46360834,46537170
"ENSG00000076321","1",173714941,173786692
"ENSG00000076864","1",21596215,21669363
"ENSG00000077585","1",236142505,236221865
"ENSG00000079616","16",29790719,29805385
"ENSG00000079785","2",15591178,15631111
"ENSG00000080546","6",108986437,109094819
"ENSG00000080608","9",2720469,2844095
"ENSG00000080823","14",102224500,102305190
"ENSG00000082898","2",61477849,61538626
"ENSG00000083093","16",23603160,23641310
"ENSG00000085231","5",69350984,69370013
"ENSG00000085511","6",160991727,161117385
"ENSG00000085662","7",134442356,134459284
"ENSG00000085760","2",55236595,55269347
"ENSG00000087095","17",28041737,28196381
"ENSG00000088387","13",98793429,99086625
"ENSG00000088682","16",57447425,57461270
"ENSG00000088832","20",1368978,1393172
"ENSG00000088881","20",2692878,2760108
"ENSG00000089737","14",94048287,94081212
"ENSG00000090447","16",4257186,4273075
"ENSG00000090612","12",133181409,133214831
"ENSG00000090989","4",55853648,55905086
"ENSG00000091106","2",32224453,32265732
"ENSG00000091140","7",107891162,107931730
"ENSG00000091879","8",6499651,6563409
"ENSG00000092148","14",31100112,31207804
"ENSG00000092841","12",56158161,56163496
"ENSG00000093009","22",19479457,19520612
"ENSG00000095574","10",122990806,123008817
"ENSG00000095932","19",3473986,3480525
"ENSG00000099814","14",104865268,104896770
"ENSG00000099817","19",1086574,1095380
"ENSG00000099840","19",2096429,2099593
"ENSG00000100106","22",37697048,37776556
"ENSG00000100162","22",41938737,41947152
"ENSG00000100234","22",32801701,32863043
"ENSG00000100241","22",50445000,50475035
"ENSG00000100266","22",42835412,43015149
"ENSG00000100296","22",29505879,29555216
"ENSG00000100300","22",43151547,43163242
"ENSG00000100345","22",36281277,36388067
"ENSG00000100376","22",45308968,45341955
"ENSG00000100422","22",46684410,46738252
"ENSG00000100425","22",49773283,49827512
"ENSG00000100503","14",50719763,50831121
"ENSG00000100528","14",54423561,54441391
"ENSG00000100601","14",77672404,77708023
"ENSG00000100647","14",69611596,69715144
"ENSG00000100767","14",73237497,73274640
"ENSG00000100804","14",23016543,23035230
"ENSG00000100889","14",24094053,24110598
"ENSG00000100926","14",24189149,24195687
"ENSG00000100941","14",39175183,39183220
"ENSG00000101057","20",43667019,43716495
"ENSG00000101132","20",54208087,54228052
"ENSG00000101247","20",13785007,13821580
"ENSG00000101337","20",32109714,32167258
"ENSG00000101407","20",37983007,38033461
"ENSG00000101654","18",13726660,13764558
"ENSG00000101665","18",48919853,48952052
"ENSG00000101752","18",21704957,21870957
"ENSG00000101849","X",9463295,9741037
"ENSG00000101966","X",123859724,123913979
"ENSG00000102032","X",153935269,153944687
"ENSG00000102221","X",46912276,47061242
"ENSG00000102743","13",40789412,40812460
"ENSG00000102781","13",30202630,30307551
"ENSG00000102805","13",76990660,77019143
"ENSG00000102898","16",67846923,67872567
"ENSG00000103148","16",84271,138860
"ENSG00000103154","16",83968632,84002776
"ENSG00000103199","16",4748239,4767624
"ENSG00000103227","16",853634,981318
"ENSG00000103249","16",1444934,1475084
"ENSG00000103313","16",3242028,3256627
"ENSG00000103507","16",31106107,31112791
"ENSG00000103528","16",19167971,19268332
"ENSG00000104221","8",37843268,37849861
"ENSG00000104228","8",27284886,27311272
"ENSG00000104290","8",28494205,28574267
"ENSG00000104299","8",28767661,28890242
"ENSG00000104365","8",42271302,42332653
"ENSG00000104687","8",30678066,30727846
"ENSG00000104763","8",18055992,18084998
"ENSG00000104894","19",49335171,49343335
"ENSG00000105053","19",49976468,50025946
"ENSG00000105085","19",16574907,16629062
"ENSG00000105355","19",4838341,4867694
"ENSG00000105404","19",41956681,41959321
"ENSG00000105514","19",11322068,11346270
"ENSG00000105699","19",35248330,35267964
"ENSG00000105717","19",19561707,19618693
"ENSG00000105726","19",19645198,19663676
"ENSG00000105819","7",103297435,103329511
"ENSG00000106355","7",32485338,32495283
"ENSG00000106443","7",10973336,11169630
"ENSG00000106603","7",43608456,43729717
"ENSG00000106617","7",151556124,151877125
"ENSG00000106701","9",105447796,105552433
"ENSG00000106733","9",75060573,75088217
"ENSG00000106780","9",120600811,120714470
"ENSG00000106829","9",79571773,79726882
"ENSG00000107130","9",130172404,130237303
"ENSG00000107341","9",33817160,33920399
"ENSG00000107371","9",37766978,37801437
"ENSG00000107614","10",17137336,17202054
"ENSG00000107669","10",121740421,121928801
"ENSG00000107719","10",70478767,70568450
"ENSG00000107742","10",72059034,72089032
"ENSG00000107796","10",88935074,88991339
"ENSG00000107957","10",103594027,103855543
"ENSG00000107968","10",30434021,30461833
"ENSG00000108055","10",110567691,110604636
"ENSG00000108175","10",79068966,79316528
"ENSG00000108179","10",79347469,79355334
"ENSG00000108187","10",68282660,68333049
"ENSG00000108256","17",29255839,29294148
"ENSG00000108479","17",75751594,75765236
"ENSG00000108582","17",30378927,30469989
"ENSG00000108590","17",6643311,6651634
"ENSG00000108679","17",78971238,78979947
"ENSG00000109680","4",26576437,26756223
"ENSG00000109861","11",88293592,88337761
"ENSG00000109920","11",47716494,47767443
"ENSG00000110048","11",59574398,59615774
"ENSG00000110315","11",10511673,10541230
"ENSG00000110446","11",60937084,60952530
"ENSG00000110665","11",2295645,2303049
"ENSG00000110801","12",121888732,121918297
