ENSEMBL,ENTREZID,SYMBOL,gene_type,pi_C1_C5_C7,pi_C10_C18_C19,pi_C9_C12_C15,chr,start_pos,end_pos,logFC_C1,logFC_C10,logFC_C11,logFC_C12,logFC_C13,logFC_C14,logFC_C15,logFC_C16,logFC_C17,logFC_C18,logFC_C19,logFC_C2,logFC_C3,logFC_C4,logFC_C5,logFC_C6,logFC_C7,logFC_C8,logFC_C9,AveExpr_C1,AveExpr_C10,AveExpr_C11,AveExpr_C12,AveExpr_C13,AveExpr_C14,AveExpr_C15,AveExpr_C16,AveExpr_C17,AveExpr_C18,AveExpr_C19,AveExpr_C2,AveExpr_C3,AveExpr_C4,AveExpr_C5,AveExpr_C6,AveExpr_C7,AveExpr_C8,AveExpr_C9,P_C1,pi_C1,P_C10,pi_C10,P_C11,pi_C11,P_C12,pi_C12,P_C13,pi_C13,P_C14,pi_C14,P_C15,pi_C15,P_C16,pi_C16,P_C17,pi_C17,P_C18,pi_C18,P_C19,pi_C19,P_C2,pi_C2,P_C3,pi_C3,P_C4,pi_C4,P_C5,pi_C5,P_C6,pi_C6,P_C7,pi_C7,P_C8,pi_C8,P_C9,pi_C9,crit_C1,crit_C10,crit_C12,crit_C15,crit_C18,crit_C19,crit_C5,crit_C7,crit_C9,sig_pi_C1,sig_pi_C5,sig_pi_C7,sig_pi_C9,sig_pi_C10,sig_pi_C12,sig_pi_C15,sig_pi_C18,sig_pi_C19
ENSG00000104177,50804,MYEF2,protein_coding,3.769158616,1.831206893,1,15,48431625,48470714,-0.928808732,-0.942511275,-0.104173871,-0.490308042,0.346039506,0.348029362,-0.090471328,0.15125647,0.013702543,-0.386731245,-0.295525006,0.838337404,-0.194783036,-0.27170567,0.461065081,-0.481446194,-0.625909261,-0.029242962,-0.133416832,2.238442373,2.238442373,2.238442373,2.238442373,2.238442373,2.238442373,2.238442373,2.238442373,2.238442373,2.238442373,2.238442373,2.238442373,2.238442373,2.238442373,2.238442373,2.238442373,2.238442373,2.238442373,2.238442373,0.001947985,2.517456525,0.011405075,1.831206893,0.769692943,0.011842746,0.060169689,0.598480899,0.185483597,0.2531952,0.259583067,0.203849025,0.745979254,0.01151458,0.604165166,0.033101619,0.950430058,0.00030255,0.06726652,0.453326768,0.316603326,0.147610168,0.039906551,1.172796982,0.617883438,0.040727856,0.274639063,0.152491463,0.041706834,0.636174268,0.095703463,0.490628503,0.004054577,1.49720902,0.906233685,0.001250423,0.600878956,0.029513538,0.668582083,0.590736666,0.792609669,1.096187213,0.450104495,0.522624214,1.005725659,0.571686391,1.670390462,2.517456525,0,1.49720902,0,1.831206893,0,0,0.453326768,0
ENSG00000228570,283008,NUTM2E,protein_coding,3.731604476,5.853839019,2.384947613,10,81601114,81610632,-0.929998098,-2.184544177,-1.237548955,-1.568294493,1.353567897,-0.62129927,0.016997124,-0.282616805,1.254546078,-1.208368895,0.067890209,0.946995222,-1.636184702,-0.846455227,1.715481566,-0.469062611,-0.423711565,0.147187073,-1.090361882,-0.097241692,-0.097241692,-0.097241692,-0.097241692,-0.097241692,-0.097241692,-0.097241692,-0.097241692,-0.097241692,-0.097241692,-0.097241692,-0.097241692,-0.097241692,-0.097241692,-0.097241692,-0.097241692,-0.097241692,-0.097241692,-0.097241692,0.162804938,0.733147657,0.017907791,3.816306872,0.236419034,0.775098643,0.030236393,2.382976469,0.060790017,1.646165607,0.439136591,0.222052591,0.983867251,0.000120059,0.730517183,0.03854033,0.043522698,1.707793743,0.053777622,1.533901548,0.934172022,0.002007727,0.377378794,0.400789693,0.135519842,1.420203599,0.239013008,0.526138338,0.006679564,3.731604476,0.477759438,0.150470935,0.425225218,0.15735842,0.848738565,0.010483556,0.120813278,1.000827177,1.660874777,1.361209013,1.055702649,1.171698426,0.937585835,0.923514169,1.876688827,0.962464326,1.742520799,0,3.731604476,0,0,3.816306872,2.382976469,0,1.533901548,0
ENSG00000103426,100529144,CORO7-PAM16,protein_coding,3.700340321,1.784164825,1,16,4390252,4470495,0.791378564,1.735369023,1.239177651,-0.295824811,0.333273186,-0.792016183,0.295187192,-1.325297592,-0.943990459,1.69676761,1.362745966,-0.496191372,-1.658570777,-0.97874875,-2.342243174,-0.606874151,1.513618629,-2.638067985,-1.398890334,-0.756986154,-0.756986154,-0.756986154,-0.756986154,-0.756986154,-0.756986154,-0.756986154,-0.756986154,-0.756986154,-0.756986154,-0.756986154,-0.756986154,-0.756986154,-0.756986154,-0.756986154,-0.756986154,-0.756986154,-0.756986154,-0.756986154,0.588461486,0.182240204,0.308885974,0.885388419,0.502335356,0.370521868,0.854302894,0.020230903,0.849577668,0.023594712,0.593012124,0.179737323,0.856156393,0.01990946,0.400673867,0.526420108,0.277400988,0.525700732,0.088816148,1.784164825,0.42987903,0.499655905,0.820585495,0.042611012,0.4827115,0.524626428,0.543440767,0.259219439,0.057397523,2.906974039,0.609947501,0.130300458,0.144219216,1.272918255,0.043171954,3.600430699,0.294138396,0.743437863,1.846883403,2.120540682,2.413538266,1.315301732,1.043556504,1.531923245,8.398763435,1.258295251,2.803345052,0,0,1.272918255,0,0,0,0,1.784164825,0
ENSG00000146530,221806,VWDE,protein_coding,3.68371647,1,1,7,12370511,12443567,0.410749487,0.906803282,0.304372148,0.581981031,-0.695171014,-0.020450102,-0.191681647,0.296926057,-0.496053795,0.725113368,-0.410116039,-0.602431134,0.992097071,-0.435687517,-1.855971899,-0.949168617,-0.883547752,-1.273990867,-0.969618719,-1.206636283,-1.206636283,-1.206636283,-1.206636283,-1.206636283,-1.206636283,-1.206636283,-1.206636283,-1.206636283,-1.206636283,-1.206636283,-1.206636283,-1.206636283,-1.206636283,-1.206636283,-1.206636283,-1.206636283,-1.206636283,-1.206636283,0.638602406,0.080001452,0.373100935,0.388269282,0.758628174,0.036515841,0.499789792,0.175300031,0.415835636,0.264914585,0.981000487,0.000170365,0.820672472,0.016452061,0.736511734,0.039437817,0.337832304,0.233789571,0.174456792,0.549862254,0.638992028,0.07976944,0.620627339,0.124805114,0.41984658,0.373930692,0.543680506,0.11530742,0.010356402,3.68371647,0.19835404,0.666846905,0.163299076,0.695366459,0.0657539,1.505957192,0.180656217,0.720569328,1.922587438,1.506650432,1.294093632,1.498067172,1.42459774,1.340095448,1.939472752,1.313589185,2.093187434,0,3.68371647,0,0,0,0,0,0,0
ENSG00000168772,80319,CXXC4,protein_coding,3.619471208,1,1,4,105389469,105416058,0.429089132,-0.457808022,-0.533697228,0.026953039,-0.495589955,-0.048936168,0.353199925,-0.582853446,0.886897153,0.378498582,0.11421653,-0.075889206,-0.087263492,1.169546372,0.295457836,-0.162350186,1.546353542,0.322410874,-0.211286354,-0.349346269,-0.349346269,-0.349346269,-0.349346269,-0.349346269,-0.349346269,-0.349346269,-0.349346269,-0.349346269,-0.349346269,-0.349346269,-0.349346269,-0.349346269,-0.349346269,-0.349346269,-0.349346269,-0.349346269,-0.349346269,-0.349346269,0.47814216,0.137498592,0.558964118,0.115649663,0.513604135,0.154436761,0.967250793,0.000389765,0.417833039,0.187827216,0.934136677,0.001448,0.585078138,0.082220043,0.380210405,0.24478446,0.078899147,0.978183431,0.514614208,0.10920374,0.852829566,0.007896674,0.931595664,0.002335304,0.922758219,0.00304655,0.063742922,1.398272257,0.603357362,0.064830949,0.762842013,0.019086764,0.004564054,3.619471208,0.60764284,0.069754113,0.685344271,0.034670234,1.943494113,1.56531272,1.108385357,1.285548741,0.992075501,1.10321439,1.964084458,1.192892953,1.993348984,0,0,3.619471208,0,0,0,0,0,0
ENSG00000240563,54596,L1TD1,protein_coding,3.545808259,1.035863741,1,1,62660503,62678000,0.189313123,0.576078593,-0.192387553,1.039503854,0.683028452,0.271037709,-0.579153023,0.477340544,-0.386765471,0.813840871,1.245191763,-0.768466146,-0.205687908,-1.522103488,-1.652915907,-1.076837314,-0.454691044,-0.613412052,-0.805799605,-0.912068027,-0.912068027,-0.912068027,-0.912068027,-0.912068027,-0.912068027,-0.912068027,-0.912068027,-0.912068027,-0.912068027,-0.912068027,-0.912068027,-0.912068027,-0.912068027,-0.912068027,-0.912068027,-0.912068027,-0.912068027,-0.912068027,0.808347974,0.017492844,0.52150723,0.162880269,0.810227186,0.017582912,0.139512578,0.889177705,0.425192953,0.25368629,0.71968669,0.038719506,0.387374375,0.238535241,0.491573858,0.14721718,0.383676202,0.160908026,0.083126973,0.87915814,0.147268229,1.035863741,0.455450542,0.262476357,0.851621567,0.01434742,0.051730432,1.957811542,0.007158406,3.545808259,0.113274992,1.018543761,0.390819789,0.185524611,0.261337508,0.357495474,0.174889879,0.610179924,1.368058556,1.225983095,1.999523132,1.584068695,1.198596856,0.894638159,1.374516993,1.119260088,2.357975821,0,3.545808259,0,0,0,0,0,0,1.035863741
ENSG00000196411,2050,EPHB4,protein_coding,3.541174935,1,1,7,100400187,100425121,1.728893037,1.373559843,-0.018361579,0.595518057,-1.040777972,-0.796403365,0.336971615,-0.409709812,0.355333194,-0.059795717,-0.035550102,-1.391921422,0.63106816,-0.482631823,-1.463614078,-0.090054235,-0.577250531,-0.86809602,-0.886457599,2.166038189,2.166038189,2.166038189,2.166038189,2.166038189,2.166038189,2.166038189,2.166038189,2.166038189,2.166038189,2.166038189,2.166038189,2.166038189,2.166038189,2.166038189,2.166038189,2.166038189,2.166038189,2.166038189,0.055011611,2.17761968,0.193713954,0.979127154,0.986275226,0.000110204,0.551920349,0.153717261,0.286634106,0.564801204,0.310100036,0.404969664,0.710687933,0.049979987,0.669214375,0.071467624,0.52749654,0.098704591,0.917326761,0.002240901,0.969479765,0.000478549,0.275099757,0.780185588,0.644084372,0.12057014,0.536842416,0.130384521,0.077434907,1.626167768,0.891050749,0.004511497,0.35305882,0.261005522,0.282847736,0.476104913,0.210061227,0.600711629,1.65859392,1.711779146,1.730357783,1.426912289,1.1466498,1.584161062,2.214060884,1.595656424,2.065673695,2.17761968,0,0,0,0,0,0,0,0
ENSG00000186049,319101,KRT73,protein_coding,3.442260777,1.406824035,1,12,53001354,53012343,2.291760621,1.776933117,0.768093037,-0.047233927,-1.563560496,-1.056074008,1.28292054,-0.182255201,0.514827504,0.025244867,-1.428539222,-1.00884008,1.381305295,0.386449383,-1.20235598,0.574577137,-0.566026569,-1.249589907,-0.481496871,0.753113324,0.753113324,0.753113324,0.753113324,0.753113324,0.753113324,0.753113324,0.753113324,0.753113324,0.753113324,0.753113324,0.753113324,0.753113324,0.753113324,0.753113324,0.753113324,0.753113324,0.753113324,0.753113324,0.031476334,3.442260777,0.161541949,1.406824035,0.590848593,0.175527535,0.972464619,0.000572768,0.175429438,1.181891515,0.227441286,0.679193613,0.303733022,0.663921628,0.899322608,0.008399138,0.465427509,0.170998901,0.973684524,0.000292379,0.248169664,0.864625232,0.534452867,0.274495892,0.453892632,0.473852454,0.677044131,0.065457965,0.240311559,0.74452929,0.438450873,0.205744042,0.500424852,0.170182188,0.287169514,0.677104869,0.557555804,0.12216137,2.285251196,2.091338791,1.964254465,2.397356883,1.168574393,1.327984188,2.954782642,1.148216118,2.98001879,3.442260777,0,0,0,0,0,0,0,0
ENSG00000186792,8372,HYAL3,protein_coding,3.403990842,1,1.674638261,3,50330262,50336899,-0.005512273,0.177514872,0.101543438,0.623070501,-0.454196016,0.547099067,-0.081483707,-0.049680457,-0.183027145,0.308073962,0.218554943,-0.075971434,0.404515559,0.916909809,0.154639831,0.332154703,1.092463596,0.777710333,0.879253771,1.245465714,1.245465714,1.245465714,1.245465714,1.245465714,1.245465714,1.245465714,1.245465714,1.245465714,1.245465714,1.245465714,1.245465714,1.245465714,1.245465714,1.245465714,1.245465714,1.245465714,1.245465714,1.245465714,0.98884955,2.68e-05,0.73197205,0.024054242,0.829375297,0.008250293,0.079974882,0.683537247,0.220629946,0.298104988,0.150001348,0.450757569,0.805260302,0.00766466,0.881140395,0.002730184,0.586229415,0.042449924,0.367113954,0.134073513,0.533743143,0.059592872,0.882629049,0.004119307,0.416143569,0.154022055,0.014615009,1.682713732,0.65298029,0.028623822,0.393124005,0.134678912,0.0007658,3.403990842,0.019423789,1.331180373,0.012456238,1.674638261,0.588939349,0.508975836,0.840446737,0.89376098,0.399347947,0.472927815,0.671588652,0.374141208,1.111018059,0,0,3.403990842,1.674638261,0,0,0,0,0
ENSG00000100985,4318,MMP9,protein_coding,3.391745453,1,1,20,44637547,44645200,1.124744653,1.055610617,0.058232695,0.556995895,-0.798789634,-0.440382027,0.127366731,-0.267447964,0.069134035,0.278069554,0.025654226,-0.997377922,0.53134167,-0.5689514,-1.645810588,-0.59019997,-0.509301032,-1.088814692,-1.030581997,5.777263473,5.777263473,5.777263473,5.777263473,5.777263473,5.777263473,5.777263473,5.777263473,5.777263473,5.777263473,5.777263473,5.777263473,5.777263473,5.777263473,5.777263473,5.777263473,5.777263473,5.777263473,5.777263473,0.111784775,1.07032652,0.263955031,0.610639134,0.950337682,0.001288227,0.424702073,0.207155473,0.253065102,0.476691885,0.52780278,0.122218487,0.854177333,0.008718502,0.712414698,0.039386294,0.912309013,0.002755547,0.641070845,0.053693555,0.971738196,0.000319414,0.313173314,0.502893161,0.597176783,0.118965851,0.38961696,0.232907166,0.011873336,3.168888549,0.395574287,0.237715991,0.357086412,0.227773008,0.107570298,1.05430757,0.119037207,0.952584738,1.696628067,1.597613664,1.120516502,1.594785042,1.051569367,1.127185587,1.434124112,1.162829121,1.733302542,0,3.168888549,0,0,0,0,0,0,0
ENSG00000048462,608,TNFRSF17,protein_coding,3.381251067,1.739005501,3.370844506,16,12058964,12061925,1.050443116,1.594692489,0.606317583,1.95601595,-0.951184916,0.967641045,0.062068211,0.242671747,-0.544249373,1.048994675,0.762159287,-0.988374905,1.193856663,0.126288341,-1.87389125,-0.279198761,0.315601337,0.0821247,0.688442283,0.720608456,0.720608456,0.720608456,0.720608456,0.720608456,0.720608456,0.720608456,0.720608456,0.720608456,0.720608456,0.720608456,0.720608456,0.720608456,0.720608456,0.720608456,0.720608456,0.720608456,0.720608456,0.720608456,0.239013571,0.652931743,0.125317273,1.438395186,0.451990482,0.209101176,0.018909429,3.370844506,0.292688349,0.507547102,0.174683539,0.733228085,0.919088771,0.002274337,0.712052751,0.03579113,0.300156958,0.284452797,0.07038456,1.208990073,0.319621141,0.377546656,0.360445166,0.438009008,0.286311925,0.648455858,0.86662062,0.00785147,0.015689138,3.381251067,0.690032942,0.044987346,0.606736091,0.068485544,0.883393767,0.004422059,0.235945103,0.431783449,1.634929013,1.707483008,1.51868346,2.283289135,1.048617476,1.07216972,2.578844419,0.873878494,2.70739875,0,3.381251067,0,0,0,3.370844506,0,1.208990073,0
ENSG00000180509,3753,KCNE1,protein_coding,3.371838444,1,1,21,35818988,35884573,1.240232993,0.873054134,-0.023257766,0.197158189,-0.653008149,-0.699153711,0.343921093,-0.603605025,0.36717886,-0.143380837,0.147755065,-0.8963119,0.049403124,-0.028332554,-0.537959867,0.335094267,0.24160942,-0.340801678,-0.364059444,2.853686222,2.853686222,2.853686222,2.853686222,2.853686222,2.853686222,2.853686222,2.853686222,2.853686222,2.853686222,2.853686222,2.853686222,2.853686222,2.853686222,2.853686222,2.853686222,2.853686222,2.853686222,2.853686222,0.001911113,3.371838444,0.074384106,0.985258923,0.962677756,0.000384197,0.637773153,0.038511652,0.111345088,0.622531566,0.057716623,0.866041066,0.392136457,0.139825516,0.13929765,0.516719829,0.215440538,0.244788075,0.634322752,0.028344916,0.705441624,0.022390643,0.109492383,0.861011635,0.931218931,0.001528938,0.936303734,0.000809836,0.138604272,0.461689737,0.299180537,0.175611734,0.396261764,0.097131295,0.354511701,0.153486656,0.280609075,0.200923784,1.129716932,1.014687997,0.660397221,0.715723094,0.681638478,0.671383135,1.177711654,0.631587489,1.049418276,3.371838444,0,0,0,0,0,0,0,0
ENSG00000178718,54913,RPP25,protein_coding,3.368151038,2.586600274,2.710416243,15,75246757,75249805,0.586108941,1.03036086,0.293646299,1.007137799,-0.573012379,0.270423238,-0.15060562,0.312636145,-0.444251919,0.646902485,0.121489275,-0.736714561,0.885648524,0.194016605,-1.025898259,0.0044626,0.221940189,-0.01876046,0.274885838,0.730107403,0.730107403,0.730107403,0.730107403,0.730107403,0.730107403,0.730107403,0.730107403,0.730107403,0.730107403,0.730107403,0.730107403,0.730107403,0.730107403,0.730107403,0.730107403,0.730107403,0.730107403,0.730107403,0.08420472,0.629869923,0.013687217,1.920267925,0.420829679,0.110379776,0.002036072,2.710416243,0.087585265,0.606000101,0.379343084,0.113839483,0.593339268,0.034141828,0.301198217,0.162929578,0.057621993,0.550611037,0.008275041,1.346999676,0.704665148,0.01846846,0.096418485,0.748383897,0.051716662,1.139271259,0.513205546,0.05620829,0.000521046,3.368151038,0.987927423,2.35e-05,0.366026805,0.096874031,0.940431216,0.000500397,0.298630982,0.144277993,1.170504886,1.091705973,0.603435612,0.954150085,0.782545136,0.695102074,1.21396543,0.770575113,1.631169051,0,3.368151038,0,0,1.920267925,2.710416243,0,1.346999676,0
ENSG00000106089,6804,STX1A,protein_coding,3.363472726,1,1,7,73113536,73134002,1.0399095,0.686953254,-0.272009995,0.520582322,-0.374433227,-0.438380927,0.080946252,-0.015202951,0.352956246,-0.362473714,0.161352046,-0.958963249,0.359230276,-0.179153005,-0.191112518,0.495840736,0.256705021,0.329469804,0.05745981,0.546036263,0.546036263,0.546036263,0.546036263,0.546036263,0.546036263,0.546036263,0.546036263,0.546036263,0.546036263,0.546036263,0.546036263,0.546036263,0.546036263,0.546036263,0.546036263,0.546036263,0.546036263,0.546036263,0.000582922,3.363472726,0.06863856,0.799223287,0.46389012,0.090738421,0.087609149,0.550490057,0.235557335,0.235107884,0.107219764,0.425109012,0.776108225,0.008910378,0.959502043,0.000272955,0.140783883,0.300523559,0.129060319,0.322314261,0.605971066,0.035101833,0.020426297,1.620466037,0.40885469,0.139536181,0.522044504,0.050573545,0.489560752,0.059281843,0.050185493,0.644306265,0.238506958,0.159798606,0.223823509,0.214186442,0.821554292,0.004904984,0.993308786,0.990327941,0.724989613,0.681373374,0.602023543,0.647057321,1.108447766,0.750039413,1.263905577,3.363472726,0,0,0,0,0,0,0,0
ENSG00000198796,115701,ALPK2,protein_coding,3.358950798,1,1,18,56148479,56296189,0.01264279,-0.094201741,0.987028817,-0.463197032,0.356220932,0.618033526,1.093873347,-0.046375333,0.106844531,-0.641791183,-0.060600767,1.081230558,-0.402596265,-1.319348929,-0.321336815,-0.415538555,-1.719035665,-0.784533846,0.20249497,-1.460231794,-1.460231794,-1.460231794,-1.460231794,-1.460231794,-1.460231794,-1.460231794,-1.460231794,-1.460231794,-1.460231794,-1.460231794,-1.460231794,-1.460231794,-1.460231794,-1.460231794,-1.460231794,-1.460231794,-1.460231794,-1.460231794,0.987972222,6.64e-05,0.92854197,0.003033151,0.362173929,0.43536145,0.609570755,0.099576188,0.689701755,0.057472211,0.443498529,0.218232468,0.214131956,0.732149686,0.962736506,0.000764848,0.865861624,0.006683287,0.270816338,0.364104272,0.950669038,0.001331438,0.37387771,0.461977841,0.762941973,0.04730848,0.100266027,1.317826656,0.650600999,0.059988851,0.592423962,0.094479914,0.011117986,3.358950798,0.345673358,0.361932209,0.769656879,0.023024254,2.281541218,1.355042621,1.26157516,2.287364326,1.322988172,1.30083203,1.613086726,1.736190201,2.761378022,0,0,3.358950798,0,0,0,0,0,0
ENSG00000144130,284958,NT5DC4,protein_coding,3.33759875,1.636914118,1,2,113479063,113500456,1.677625472,1.635504478,0.099896386,0.600101633,-1.057149356,-0.935506459,0.14201738,0.325639512,0.042120994,-0.200379797,-0.782687235,-1.535608092,1.382788868,1.204623538,0.347853979,1.983358457,1.057203414,0.947955611,1.047851997,-1.07233022,-1.07233022,-1.07233022,-1.07233022,-1.07233022,-1.07233022,-1.07233022,-1.07233022,-1.07233022,-1.07233022,-1.07233022,-1.07233022,-1.07233022,-1.07233022,-1.07233022,-1.07233022,-1.07233022,-1.07233022,-1.07233022,0.016045937,3.010725237,0.099801737,1.636914118,0.920698481,0.003584539,0.428898936,0.220624384,0.164186246,0.829506226,0.138784224,0.802346374,0.841425568,0.010649073,0.679076018,0.054734012,0.952647651,0.000887392,0.773974267,0.022296957,0.319921454,0.387396241,0.12183386,1.403902049,0.207476561,0.944487606,0.098931639,1.210242859,0.634428576,0.068741952,0.003610523,4.844213941,0.089415552,1.108569692,0.189627077,0.684518414,0.139538876,0.896232821,1.375212096,1.687984368,1.465750828,1.78000569,1.226959533,1.341778672,3.030683757,1.471115656,2.375295514,3.010725237,0,0,0,0,0,0,0,0
ENSG00000133424,9215,LARGE1,protein_coding,3.307735406,1,1,22,33558212,34318829,0.254998056,0.333799772,0.342877131,0.26434004,-0.028642383,0.2734174,0.264075415,-0.20942214,-0.078801716,0.463389259,0.445119797,0.009077359,-0.180779757,-0.627709199,-1.11974084,-0.785941068,-0.369690268,-0.8554008,-0.512523669,1.905052034,1.905052034,1.905052034,1.905052034,1.905052034,1.905052034,1.905052034,1.905052034,1.905052034,1.905052034,1.905052034,1.905052034,1.905052034,1.905052034,1.905052034,1.905052034,1.905052034,1.905052034,1.905052034,0.535599635,0.069145203,0.490619782,0.10322923,0.455634961,0.11705241,0.508112946,0.077726477,0.945578281,0.000696082,0.48897266,0.084955003,0.489726205,0.081875699,0.600364857,0.04640475,0.756669943,0.009542377,0.08435209,0.497635648,0.291939929,0.23800845,0.987082571,5.13e-05,0.755051236,0.022059393,0.09709815,0.635737,0.001111684,3.307735406,0.030819226,1.187697064,0.203036039,0.255983474,0.012810102,1.61880102,0.107019352,0.497423535,1.097917821,1.058819876,1.141094618,1.174560332,0.887765332,0.723942138,1.064770958,0.922583698,1.703885062,0,3.307735406,0,0,0,0,0,0,0
ENSG00000186081,3852,KRT5,protein_coding,3.293129417,1,2.635275971,12,52908359,52914471,1.978277617,0.571309184,-1.604937137,2.000876109,-2.281077493,-0.175370212,-0.197968704,-0.017078315,1.406968432,0.013174954,-0.263123068,-2.176246321,2.263999177,0.792477935,-1.501774511,-0.930465327,0.785632126,0.499101598,-1.105835539,-1.644030158,-1.644030158,-1.644030158,-1.644030158,-1.644030158,-1.644030158,-1.644030158,-1.644030158,-1.644030158,-1.644030158,-1.644030158,-1.644030158,-1.644030158,-1.644030158,-1.644030158,-1.644030158,-1.644030158,-1.644030158,-1.644030158,0.062275718,2.385172246,0.637715468,0.111618417,0.129893637,1.422635736,0.056165745,2.502152549,0.028443214,3.526594446,0.839479661,0.013326351,0.815593338,0.017525443,0.984300934,0.000117364,0.025566688,2.240351757,0.985299532,8.47e-05,0.75797616,0.031665402,0.109968727,2.086434383,0.094810514,2.316396042,0.321511902,0.390535461,0.120404499,1.380667339,0.214843396,0.621437313,0.237124783,0.491038191,0.529388916,0.137864417,0.111582159,1.05320356,3.34740916,2.230631654,2.157763544,1.990077502,1.826407968,1.54838382,3.285720118,1.925228214,2.298501872,0,0,0,0,0,2.502152549,0,0,0
